session_id,num_of_clicks,Total_revenue,year,month,day,country_of_user,unique_categories,unique_product_models,colour_of_product,location_of_product,model_photography,price_above_avg,ratio_of_above_avg_price,page_number,purchased,date,day_of_week,is_weekend,is_end_of_month,week_num,session_duration_min,bounced,avg_time_per_click,category_1_clicks,category_2_clicks,category_3_clicks,category_4_clicks,first_category,category_switches,last_category,num_revisits,cluster_label
7495,20,974,2008,5,5,9,3,14,10,6,2,1,0.6,4,0,2008-04-12,5,1,0,15,24.0,0,1.2,12,3,5,0,1,11,1,1.0,1
7496,2,76,2008,5,5,15,1,2,2,2,2,2,0.0,2,0,2008-05-31,5,1,0,22,2.0,0,1.0,2,0,0,0,1,0,1,0.0,0
7497,1,52,2008,5,5,9,1,1,1,1,1,1,1.0,1,0,2008-06-18,2,0,0,25,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7498,35,1537,2008,5,5,29,2,21,6,6,2,1,0.45714285714285713,3,1,2008-04-30,2,0,0,18,43.0,0,1.2285714285714286,30,0,0,5,1,10,1,7.0,1
7499,4,86,2008,5,5,29,1,3,3,1,2,2,0.0,1,0,2008-04-09,2,0,0,15,4.0,0,1.0,0,0,4,0,3,0,3,1.0,0
7500,1,48,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-14,0,0,0,29,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7501,7,339,2008,5,5,29,1,7,2,5,1,1,0.2857142857142857,1,0,2008-06-13,4,0,0,24,6.0,0,0.8571428571428571,7,0,0,0,1,0,1,0.0,0
7502,8,331,2008,5,5,29,1,8,6,5,2,1,0.625,4,0,2008-06-17,1,0,0,25,10.0,0,1.25,0,0,8,0,3,0,3,0.0,0
7503,31,1295,2008,5,5,29,4,25,6,6,2,1,0.5483870967741935,4,1,2008-04-10,3,0,0,15,34.0,0,1.096774193548387,5,1,11,14,4,18,3,4.0,1
7504,2,120,2008,5,5,29,2,2,2,2,1,1,0.5,2,0,2008-06-16,0,0,0,25,2.0,0,1.0,1,0,1,0,1,1,3,0.0,0
7505,7,329,2008,5,5,29,3,7,4,4,2,1,0.5714285714285714,3,1,2008-07-08,1,0,0,28,9.0,0,1.2857142857142858,3,2,0,2,1,2,4,0.0,0
7506,1,38,2008,5,5,29,1,1,1,1,1,1,1.0,1,1,2008-04-09,2,0,0,15,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7507,3,133,2008,5,5,29,2,3,3,3,1,1,0.3333333333333333,1,0,2008-07-31,3,0,0,31,3.0,0,1.0,2,1,0,0,1,2,1,0.0,0
7508,1,38,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-06-12,3,0,0,24,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7510,3,109,2008,5,5,29,2,2,2,2,1,1,0.6666666666666666,2,1,2008-06-23,0,0,0,26,2.0,0,0.6666666666666666,0,0,1,2,4,2,4,1.0,0
7511,9,502,2008,5,5,29,1,8,3,5,1,1,0.5555555555555556,1,0,2008-07-03,3,0,0,27,11.0,0,1.2222222222222223,9,0,0,0,1,0,1,1.0,0
7512,1,38,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-05-07,2,0,0,19,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7513,2,90,2008,5,5,29,2,2,2,2,1,1,0.5,1,0,2008-05-28,2,0,0,22,2.0,0,1.0,0,1,1,0,2,1,3,0.0,0
7514,3,181,2008,5,5,29,1,3,2,3,2,1,1.0,1,0,2008-07-21,0,0,0,30,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
7515,3,133,2008,5,5,29,2,3,3,2,2,1,1.0,2,1,2008-06-20,4,0,0,25,4.0,0,1.3333333333333333,0,1,0,2,4,1,2,0.0,0
7516,3,129,2008,5,5,29,1,3,3,2,2,1,1.0,2,1,2008-05-12,0,0,0,20,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
7517,2,61,2008,5,5,29,2,2,2,2,2,2,0.0,1,1,2008-04-07,0,0,0,15,1.0,0,0.5,1,0,0,1,1,1,4,0.0,0
7518,4,176,2008,5,5,29,3,4,3,4,1,1,0.75,2,1,2008-04-18,4,0,0,16,3.0,0,0.75,1,0,2,1,3,3,1,0.0,0
7519,1,23,2008,5,5,29,1,1,1,1,1,2,0.0,1,1,2008-05-02,4,0,0,18,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7520,14,568,2008,5,5,29,3,13,9,5,2,1,0.42857142857142855,4,1,2008-05-09,4,0,0,19,16.0,0,1.1428571428571428,0,7,3,4,4,8,2,1.0,1
7521,3,153,2008,5,5,29,3,3,3,3,1,1,1.0,1,1,2008-06-04,2,0,0,23,3.0,0,1.0,1,0,1,1,1,2,3,0.0,0
7522,2,76,2008,5,5,34,1,1,1,1,1,2,0.0,1,0,2008-04-01,1,0,0,14,1.0,0,0.5,0,2,0,0,2,0,2,1.0,0
7523,8,380,2008,5,5,9,3,8,6,4,2,1,0.75,3,0,2008-04-23,2,0,0,17,8.0,0,1.0,1,3,4,0,3,6,2,0.0,0
7524,5,294,2008,5,5,29,2,4,4,2,1,1,0.8,1,0,2008-04-10,3,0,0,15,4.0,0,0.8,1,4,0,0,2,1,1,1.0,0
7525,7,270,2008,5,5,29,4,7,6,4,2,1,0.42857142857142855,3,1,2008-07-07,0,0,0,28,6.0,0,0.8571428571428571,1,2,3,1,4,5,3,0.0,0
7526,20,787,2008,5,5,29,4,20,10,6,2,1,0.4,4,1,2008-04-15,1,0,0,16,21.0,0,1.05,7,3,6,4,2,16,4,0.0,1
7528,17,845,2008,5,5,29,2,15,6,5,2,1,0.5882352941176471,3,0,2008-04-11,4,0,0,15,20.0,0,1.1764705882352942,13,0,4,0,3,7,1,2.0,1
7529,5,214,2008,5,5,29,1,4,4,3,1,1,0.2,2,0,2008-04-06,6,1,0,14,5.0,0,1.0,5,0,0,0,1,0,1,1.0,0
7530,8,421,2008,5,5,29,1,8,2,4,1,1,0.375,1,0,2008-08-04,0,0,0,32,8.0,0,1.0,8,0,0,0,1,0,1,0.0,0
7531,4,205,2008,5,5,29,3,4,4,4,1,1,0.75,2,0,2008-08-09,5,1,0,32,5.0,0,1.25,1,2,1,0,2,3,3,0.0,0
7532,1,28,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-06-29,6,1,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7534,1,38,2008,5,5,9,1,1,1,1,1,2,0.0,1,0,2008-05-29,3,0,0,22,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7535,1,48,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-04-16,2,0,0,16,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7536,4,166,2008,5,5,29,3,4,3,4,1,1,0.5,2,1,2008-07-14,0,0,0,29,5.0,0,1.25,2,0,1,1,4,2,3,0.0,0
7537,2,124,2008,5,5,29,1,2,2,2,1,1,1.0,2,0,2008-07-05,5,1,0,27,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
7538,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-10,3,0,0,28,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7539,1,38,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-05-04,6,1,0,18,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7540,1,38,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-05-13,1,0,0,20,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7541,6,252,2008,5,5,29,2,6,4,4,1,1,0.6666666666666666,1,1,2008-07-07,0,0,0,28,6.0,0,1.0,3,0,0,3,4,3,1,0.0,0
7542,4,199,2008,5,5,29,2,4,4,3,2,1,0.75,2,0,2008-07-14,0,0,0,29,3.0,0,0.75,1,3,0,0,2,1,1,0.0,0
7543,2,114,2008,5,5,29,1,2,2,1,2,1,1.0,1,0,2008-04-12,5,1,0,15,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
7544,1,38,2008,5,5,29,1,1,1,1,1,1,1.0,1,1,2008-06-05,3,0,0,23,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7545,8,404,2008,5,5,29,2,8,3,6,1,1,0.75,2,1,2008-04-03,3,0,0,14,9.0,0,1.125,0,7,0,1,2,2,2,0.0,0
7546,7,328,2008,5,5,29,2,7,4,5,2,1,0.42857142857142855,2,0,2008-07-15,1,0,0,29,6.0,0,0.8571428571428571,6,0,1,0,1,2,1,0.0,0
7547,29,1190,2008,5,5,29,4,29,11,6,2,1,0.5517241379310345,5,1,2008-05-15,3,0,0,20,33.0,0,1.1379310344827587,3,6,6,14,1,17,4,0.0,1
7548,2,124,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-31,3,0,0,31,1.0,0,0.5,2,0,0,0,1,0,1,1.0,0
7549,3,163,2008,5,5,29,2,3,3,2,2,1,1.0,3,0,2008-04-15,1,0,0,16,3.0,0,1.0,0,1,2,0,3,2,3,0.0,0
7550,2,76,2008,5,5,29,1,2,2,2,1,2,0.0,2,0,2008-08-02,5,1,0,31,3.0,0,1.5,2,0,0,0,1,0,1,0.0,0
7551,1,43,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-08-11,0,0,0,33,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7552,15,759,2008,5,5,29,4,14,7,5,2,1,0.7333333333333333,5,1,2008-06-29,6,1,0,26,19.0,0,1.2666666666666666,5,2,2,6,1,12,4,1.0,1
7553,2,78,2008,5,5,29,2,2,2,2,1,1,0.5,2,0,2008-05-24,5,1,0,21,1.0,0,0.5,1,0,1,0,1,1,3,0.0,0
7554,21,947,2008,5,5,29,4,19,9,6,2,1,0.6190476190476191,5,1,2008-08-12,1,0,0,33,25.0,0,1.1904761904761905,1,10,5,5,3,13,2,1.0,1
7555,10,466,2008,5,5,29,3,9,4,5,2,1,0.8,2,1,2008-04-03,3,0,0,14,12.0,0,1.2,0,4,2,4,4,9,2,1.0,0
7556,2,61,2008,5,5,29,1,2,2,2,2,1,0.5,1,1,2008-07-31,3,0,0,31,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
7558,4,137,2008,5,5,29,1,4,4,4,2,2,0.0,1,0,2008-04-15,1,0,0,16,3.0,0,0.75,4,0,0,0,1,0,1,0.0,0
7559,4,172,2008,5,5,29,3,4,3,3,1,1,0.5,2,1,2008-04-17,3,0,0,16,3.0,0,0.75,2,0,1,1,3,2,4,0.0,0
7561,2,104,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-06-27,4,0,0,26,1.0,0,0.5,0,2,0,0,2,0,2,1.0,0
7562,3,176,2008,5,5,29,1,3,2,2,2,1,1.0,2,0,2008-05-13,1,0,0,20,4.0,0,1.3333333333333333,0,3,0,0,2,0,2,0.0,0
7563,2,104,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-05-22,3,0,0,21,2.0,0,1.0,0,2,0,0,2,0,2,1.0,0
7564,1,62,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-05-24,5,1,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7565,40,1811,2008,5,5,29,4,39,11,6,2,1,0.65,5,1,2008-04-02,2,0,0,14,48.0,0,1.2,10,8,10,12,3,29,4,1.0,1
7566,1,28,2008,5,5,29,1,1,1,1,1,2,0.0,1,1,2008-06-07,5,1,0,23,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7567,6,241,2008,5,5,29,2,6,5,5,2,1,0.3333333333333333,4,0,2008-04-15,1,0,0,16,6.0,0,1.0,1,0,5,0,3,2,3,0.0,0
7568,3,124,2008,5,5,29,1,3,3,3,1,1,0.6666666666666666,2,0,2008-04-26,5,1,0,17,2.0,0,0.6666666666666666,0,0,3,0,3,0,3,0.0,0
7570,3,114,2008,5,5,29,3,3,3,3,1,1,0.3333333333333333,3,1,2008-07-28,0,0,0,31,2.0,0,0.6666666666666666,0,1,1,1,4,2,2,0.0,0
7571,2,85,2008,5,5,29,2,2,2,2,1,1,0.5,1,0,2008-08-03,6,1,0,31,1.0,0,0.5,0,1,1,0,3,1,2,0.0,0
7572,3,143,2008,5,5,29,3,3,3,1,1,1,0.6666666666666666,1,0,2008-07-14,0,0,0,29,2.0,0,0.6666666666666666,1,1,1,0,1,2,2,0.0,0
7573,1,57,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-06-19,3,0,0,25,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7574,3,99,2008,5,5,29,1,2,2,2,1,2,0.0,2,0,2008-05-26,0,0,0,22,3.0,0,1.0,3,0,0,0,1,0,1,1.0,0
7575,1,62,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-04-01,1,0,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7576,1,57,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-04-04,4,0,0,14,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7577,2,110,2008,5,5,29,2,2,2,1,2,1,1.0,1,0,2008-07-24,3,0,0,30,1.0,0,0.5,1,0,1,0,3,1,1,0.0,0
7578,1,62,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-08-05,1,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7579,5,248,2008,5,5,29,3,5,4,4,1,1,0.8,3,1,2008-06-17,1,0,0,25,7.0,0,1.4,1,2,0,2,1,3,4,0.0,0
7580,1,33,2008,5,5,29,1,1,1,1,1,2,0.0,1,1,2008-08-07,3,0,0,32,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7581,2,114,2008,5,5,29,1,2,2,2,2,1,1.0,1,0,2008-05-27,1,0,0,22,2.0,0,1.0,0,2,0,0,2,0,2,0.0,0
7583,1,62,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-04-06,6,1,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7584,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-08-07,3,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7585,2,80,2008,5,5,29,2,2,2,1,2,1,0.5,1,0,2008-07-09,2,0,0,28,2.0,0,1.0,0,1,1,0,3,1,2,0.0,0
7586,2,76,2008,5,5,29,1,2,2,2,1,2,0.0,1,0,2008-08-05,1,0,0,32,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
7587,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-06-15,6,1,0,24,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7588,6,296,2008,5,5,29,2,6,5,4,1,1,1.0,2,0,2008-04-21,0,0,0,17,5.0,0,0.8333333333333334,0,2,4,0,3,4,3,0.0,0
7589,2,104,2008,5,5,29,1,2,2,2,1,1,1.0,1,0,2008-04-10,3,0,0,15,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
7590,5,262,2008,5,5,29,3,5,4,3,2,1,0.6,2,1,2008-07-23,2,0,0,30,6.0,0,1.2,2,2,0,1,1,2,4,0.0,0
7591,5,271,2008,5,5,9,1,4,3,3,2,1,0.8,1,0,2008-07-25,4,0,0,30,5.0,0,1.0,0,5,0,0,2,0,2,1.0,0
7592,1,43,2008,5,5,29,1,1,1,1,1,2,0.0,1,0,2008-04-13,6,1,0,15,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7593,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-08-04,0,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7594,2,56,2008,5,5,29,1,2,2,1,1,2,0.0,2,0,2008-05-07,2,0,0,19,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
7595,2,96,2008,5,5,29,1,2,2,2,1,1,1.0,2,0,2008-05-30,4,0,0,22,2.0,0,1.0,0,0,2,0,3,0,3,0.0,0
7596,31,1353,2008,5,5,29,3,22,8,6,2,1,0.4838709677419355,3,1,2008-04-14,0,0,0,16,34.0,0,1.096774193548387,17,0,4,10,4,21,4,6.0,1
7597,4,190,2008,5,5,16,3,4,3,4,2,1,0.75,2,0,2008-07-17,3,0,0,29,5.0,0,1.25,1,1,2,0,3,3,2,0.0,0
7598,1,48,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-07,0,0,0,28,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7599,6,223,2008,5,5,29,1,6,3,4,1,1,0.6666666666666666,1,1,2008-04-09,2,0,0,15,5.0,0,0.8333333333333334,0,0,0,6,4,0,4,0.0,0
7600,1,43,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-05-12,0,0,0,20,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7601,8,381,2008,5,5,29,3,7,5,5,2,1,0.625,3,0,2008-07-06,6,1,0,27,10.0,0,1.25,3,3,2,0,2,4,1,1.0,0
7602,6,281,2008,5,5,29,3,6,5,3,1,1,0.5,3,1,2008-05-02,4,0,0,18,5.0,0,0.8333333333333334,1,3,0,2,1,4,2,0.0,0
7603,5,282,2008,5,5,34,2,5,1,4,2,1,0.6,1,0,2008-04-16,2,0,0,16,6.0,0,1.2,4,1,0,0,1,2,1,0.0,0
7604,2,114,2008,5,5,29,1,2,2,2,1,1,1.0,1,0,2008-06-26,3,0,0,26,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
7605,1,38,2008,5,5,29,1,1,1,1,1,1,1.0,1,1,2008-04-29,1,0,0,18,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7607,8,310,2008,5,5,29,2,8,3,6,2,1,0.375,4,1,2008-04-03,3,0,0,14,8.0,0,1.0,0,0,4,4,3,5,4,0.0,0
7608,3,162,2008,5,5,29,1,3,3,2,1,1,0.6666666666666666,2,0,2008-06-02,0,0,0,23,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
7609,15,593,2008,5,5,29,3,11,6,6,2,1,0.3333333333333333,2,1,2008-07-17,3,0,0,29,19.0,0,1.2666666666666666,2,4,0,9,4,9,2,3.0,1
7610,10,317,2008,5,5,9,1,7,4,4,2,1,0.2,2,0,2008-05-15,3,0,0,20,9.0,0,0.9,0,0,10,0,3,0,3,2.0,0
7611,3,118,2008,5,5,29,2,3,3,2,2,1,0.3333333333333333,2,1,2008-05-27,1,0,0,22,2.0,0,0.6666666666666666,0,1,0,2,4,2,4,0.0,0
7612,1,57,2008,5,5,9,1,1,1,1,1,1,1.0,1,0,2008-08-04,0,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7613,9,423,2008,5,5,9,1,9,8,6,2,1,0.4444444444444444,2,0,2008-04-04,4,0,0,14,12.0,0,1.3333333333333333,0,9,0,0,2,0,2,0.0,0
7614,1,43,2008,5,5,46,1,1,1,1,1,2,0.0,1,0,2008-04-19,5,1,0,16,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7615,1,43,2008,5,5,46,1,1,1,1,1,1,1.0,1,0,2008-06-03,1,0,0,23,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7618,1,23,2008,5,5,46,1,1,1,1,1,2,0.0,1,0,2008-05-20,1,0,0,21,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7619,1,62,2008,5,5,9,1,1,1,1,1,1,1.0,1,0,2008-05-12,0,0,0,20,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7620,3,104,2008,5,5,9,1,2,2,2,2,2,0.0,1,0,2008-06-19,3,0,0,25,2.0,0,0.6666666666666666,3,0,0,0,1,0,1,1.0,0
7621,13,595,2008,5,5,29,4,13,9,6,2,1,0.46153846153846156,3,1,2008-05-27,1,0,0,22,16.0,0,1.2307692307692308,1,6,3,3,4,9,2,0.0,0
7622,8,399,2008,5,5,29,2,8,6,5,2,1,0.625,3,1,2008-07-13,6,1,0,28,8.0,0,1.0,0,6,0,2,2,2,2,0.0,0
7623,4,196,2008,5,5,29,2,4,3,4,1,1,0.5,1,0,2008-06-04,2,0,0,23,4.0,0,1.0,3,0,1,0,3,1,1,0.0,0
7624,3,139,2008,5,5,29,1,3,3,3,1,1,1.0,1,0,2008-06-23,0,0,0,26,2.0,0,0.6666666666666666,0,0,3,0,3,0,3,0.0,0
7625,1,62,2008,5,5,44,1,1,1,1,1,1,1.0,1,0,2008-06-24,1,0,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7626,15,524,2008,5,5,29,3,14,8,6,2,1,0.26666666666666666,4,1,2008-07-05,5,1,0,27,18.0,0,1.2,3,0,9,3,4,10,3,1.0,1
7627,7,367,2008,5,5,29,1,7,4,3,2,1,0.5714285714285714,1,0,2008-05-06,1,0,0,19,7.0,0,1.0,0,7,0,0,2,0,2,0.0,0
7629,6,228,2008,5,5,9,2,6,3,5,2,1,0.3333333333333333,2,0,2008-04-18,4,0,0,16,5.0,0,0.8333333333333334,2,0,4,0,3,4,3,0.0,0
7630,3,119,2008,5,5,29,1,3,3,2,2,1,0.6666666666666666,2,0,2008-06-17,1,0,0,25,2.0,0,0.6666666666666666,0,0,3,0,3,0,3,0.0,0
7631,4,222,2008,5,5,29,2,4,4,3,1,1,0.75,2,0,2008-04-15,1,0,0,16,3.0,0,0.75,3,1,0,0,1,2,1,0.0,0
7632,14,571,2008,5,5,29,3,14,9,6,2,1,0.6428571428571429,5,1,2008-04-10,3,0,0,15,14.0,0,1.0,0,3,4,7,4,10,2,0.0,0
7633,5,224,2008,5,5,29,2,4,2,3,1,1,0.4,2,0,2008-07-15,1,0,0,29,4.0,0,0.8,4,0,1,0,1,2,1,1.0,0
7634,2,90,2008,5,5,29,1,2,2,2,2,1,0.5,1,0,2008-07-23,2,0,0,30,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
7635,1,48,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-06-10,1,0,0,24,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
7636,9,438,2008,5,5,29,2,8,5,4,2,1,0.4444444444444444,2,0,2008-05-26,0,0,0,22,9.0,0,1.0,2,7,0,0,2,4,2,1.0,0
7637,2,71,2008,5,5,29,2,2,2,2,2,1,0.5,2,1,2008-04-24,3,0,0,17,1.0,0,0.5,0,0,1,1,3,1,4,0.0,0
7638,1,55,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-06-30,0,0,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7639,3,133,2008,5,5,9,1,3,3,2,1,1,0.3333333333333333,2,0,2008-04-02,2,0,0,14,2.0,0,0.6666666666666666,3,0,0,0,1,0,1,0.0,0
7640,6,291,2008,5,5,9,1,6,5,4,2,1,0.5,2,0,2008-05-21,2,0,0,21,5.0,0,0.8333333333333334,6,0,0,0,1,0,1,0.0,0
7641,1,38,2008,5,5,46,1,1,1,1,1,1,1.0,1,1,2008-08-11,0,0,0,33,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
7642,8,347,2008,5,5,29,3,8,6,5,2,1,0.625,4,1,2008-06-26,3,0,0,26,9.0,0,1.125,1,0,6,1,3,3,1,0.0,0
7643,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-03,3,0,0,27,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7644,2,86,2008,5,5,9,1,2,1,2,1,2,0.0,1,0,2008-07-24,3,0,0,30,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
7645,22,910,2008,5,5,29,3,21,7,6,2,1,0.3181818181818182,3,1,2008-04-27,6,1,0,17,26.0,0,1.1818181818181819,15,0,4,3,1,13,1,1.0,1
7646,7,286,2008,5,5,29,3,7,5,3,2,1,0.5714285714285714,1,1,2008-04-24,3,0,0,17,9.0,0,1.2857142857142858,3,0,2,2,4,5,3,0.0,0
7647,6,314,2008,5,5,29,1,6,6,5,1,1,0.6666666666666666,1,0,2008-05-20,1,0,0,21,5.0,0,0.8333333333333334,0,6,0,0,2,0,2,0.0,0
7648,5,229,2008,5,5,9,3,5,4,4,2,1,0.6,1,0,2008-06-10,1,0,0,24,7.0,0,1.4,2,1,2,0,1,4,3,0.0,0
7649,50,2258,2008,5,5,9,1,33,8,6,2,1,0.28,3,0,2008-06-13,4,0,0,24,64.0,0,1.28,50,0,0,0,1,0,1,13.0,1
7650,12,580,2008,5,5,29,3,11,7,5,2,1,0.6666666666666666,2,0,2008-04-24,3,0,0,17,12.0,0,1.0,3,4,5,0,2,7,3,1.0,0
7651,1,52,2008,5,5,29,1,1,1,1,1,1,1.0,1,0,2008-07-01,1,0,0,27,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
7652,5,218,2008,5,5,29,2,5,4,3,2,1,0.4,2,0,2008-07-21,0,0,0,30,4.0,0,0.8,4,1,0,0,1,2,1,0.0,0
7653,5,243,2008,5,5,29,2,4,4,4,2,1,0.4,1,0,2008-04-17,3,0,0,16,6.0,0,1.2,2,3,0,0,1,3,2,1.0,0
7654,6,290,2008,5,5,44,1,6,5,5,2,1,0.5,2,0,2008-07-07,0,0,0,28,6.0,0,1.0,0,6,0,0,2,0,2,0.0,0
7656,14,588,2008,5,5,44,2,14,9,5,2,1,0.35714285714285715,4,0,2008-08-12,1,0,0,33,14.0,0,1.0,9,0,5,0,3,4,3,0.0,0
7657,2,76,2008,5,6,29,1,2,2,2,2,1,0.5,2,0,2008-04-15,1,0,0,16,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
7658,6,260,2008,5,6,29,3,5,5,4,2,1,0.5,2,0,2008-07-15,1,0,0,29,6.0,0,1.0,1,3,2,0,3,4,2,1.0,0
7659,1,33,2008,5,6,29,1,1,1,1,1,2,0.0,1,0,2008-05-07,2,0,0,19,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7660,11,593,2008,5,6,9,2,7,4,4,2,1,0.6363636363636364,3,0,2008-06-06,4,0,0,23,10.0,0,0.9090909090909091,6,0,5,0,3,3,1,3.0,0
7661,3,109,2008,5,6,29,1,3,3,3,1,1,0.3333333333333333,2,0,2008-05-11,6,1,0,19,2.0,0,0.6666666666666666,0,0,3,0,3,0,3,0.0,0
7662,4,149,2008,5,6,32,4,4,4,4,2,1,0.5,2,1,2008-06-26,3,0,0,26,4.0,0,1.0,1,1,1,1,1,3,3,0.0,0
7663,35,1743,2008,5,6,9,2,20,8,6,2,1,0.45714285714285713,2,0,2008-07-15,1,0,0,29,38.0,0,1.0857142857142856,33,2,0,0,1,4,1,10.0,1
7664,6,261,2008,5,6,29,3,6,4,3,1,1,0.6666666666666666,3,1,2008-04-07,0,0,0,15,7.0,0,1.1666666666666667,0,2,3,1,2,4,3,0.0,0
7665,3,109,2008,5,6,29,1,3,2,3,2,2,0.0,2,0,2008-07-09,2,0,0,28,3.0,0,1.0,3,0,0,0,1,0,1,0.0,0
7666,8,289,2008,5,6,29,3,7,4,4,1,1,0.125,3,0,2008-06-24,1,0,0,26,9.0,0,1.125,5,2,1,0,1,3,2,1.0,0
7667,1,38,2008,5,6,9,1,1,1,1,1,2,0.0,1,0,2008-05-21,2,0,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
7668,5,204,2008,5,6,9,2,3,3,3,1,1,0.2,1,0,2008-04-08,1,0,0,15,4.0,0,0.8,2,3,0,0,1,2,1,2.0,0
7669,11,428,2008,5,6,9,3,9,7,4,2,1,0.2727272727272727,4,0,2008-07-15,1,0,0,29,11.0,0,1.0,2,1,8,0,3,5,3,2.0,0
7670,2,100,2008,5,6,29,1,2,2,2,1,1,0.5,2,0,2008-05-16,4,0,0,20,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
7671,1,52,2008,5,6,29,1,1,1,1,1,1,1.0,1,0,2008-05-23,4,0,0,21,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
